"נעים להכיר, מוֹרָן תְּסַדֵּר 
פתחתי גוגל שיטס מתעדכן לתועלת הציבור עם הטבות מתעדכנות. מאגר ההטבות נבנה לטובת הקהילה. הכי נח לפתוח מהדסקטופ (הוספנו גם רוסית!)
---> איך עובדים עם הקובץ כך שזה יהיה הכי יעיל עבורך?                                                                                                                                                                                                                                                                                                                      
273,"נפגעי גוף / נפש, אנשים פרטיים, עצמאים/ות, ""תקועים בחו""""ל"", נפגע בית 🏠, נפגע רכב 🚗, נפגע עסק 💼, עובדים, מעסיקים, משרתי מילואים",טיפול נפשי,עזרה הדדית,ארגונים לסיוע נפשי- דרך גיידסטאר משרד המשפטים,https://www.guidestar.org.il/sector/displaced-families?fireglass_rsn=true#fireglass_params&tabid=abbc4b474323e90e&application_server_address=fgtehilacloud-3-me-west1.prod.fire.glass&popup=true&is_right_side_popup=false&start_with_session_counter=1&utm_source=go.gov.il&utm_medium=referral,23/06/2025,"סיוע נפשי-יד ביד ולא לבד- סיוע לתושבים ואזרחים בעת מלחמה: מזון,תמיכה נפשית, אלרואד לחינוך ולמניעת אלימות בחברה הערבית והדרוזית (ע""ר), סיוע לחיילי צה""ל בעת מלחמה: מזון,ציוד לחימה,תמיכה כספית,ציוד אישי (ביגוד הגיינה וכו')
סיוע לתושבים ואזרחים בעת מלחמה: ציוד אישי (ביגוד הגיינה וכו'),מזון,לינה,תמיכה נפשית,תמיכה כספית",,,,,,,,,,,,,,,,,,
274,משרתי מילואים,זכויות,,קרן הסיוע,https://www.facebook.com/share/p/1LxW9cM1iS/,23/06/20255,"משרתי ומשרתות המילואים,
בעקבות המצב הביטחוני, ריכזנו עבורכם כמה עדכונים חשובים:
👶 החזרי בייביסיטר
משרתי מילואים במערך הלוחם - הרחבנו את ההחזר לעד 3,500 ש""ח לחודש, כולל בייביסיטר שמבוצע בשעות הבוקר! (במקום 2000 ש""ח לחודש)
משרתים שלא במערך הלוחם - גם יכולים להגיש על שעות הבוקר
מגישים כאן, תחת נושא 'טיפול בילדים':
https://go.idf.il/AidFund
✈ פיצוי על ביטול חופשות או טיסות
אם בוטלה לכם חופשה/טיסה בגלל צו 8 - אפשר להגיש בקשה להחזר (לא חופשות שבוטלו בעקבות סגירת השמיים)
כל הפרטים בלינק, תחת נושא 'פיצוי בגין טיסות/ביטול חופשות':
https://go.idf.il/AidFund
🏠 מענים נוספים מקרן הסיוע
החזרים לטיפול נפשי, נזק לציוד אישי, תמיכה בכלכלת הבית ועוד
כל המענים והטפסים מחכים לכם כאן:
https://short-link.me/15lZ9
אנחנו כאן בשבילכם- מכל מקום ובכל זמן 🙏🏼
מילואים 360 | כולנו מגויסים💙",,,,,,,,,,,,,,,,,,
275,"""תקועים בחו""""ל""",כניסה/יציאה מישראל,עזרה הדדית,פוסט על TUSAIR,https://www.facebook.com/groups/travelishere/permalink/23908536465464149/,24/06/2025,"פוסט ארוך ומעודכן איך חוזרים הביתה שכתבו בקבוצה:  . נא *לא* לכתוב לי בפרטי. מתנצל מראש, אין לי הקשב והזמן לענות.
תרגישו חופשי להעביר לכל האנשים שתקועים בארץ וממש צריכים לצאת לחו""ל.
סיכום יציאה מהארץ דרך עקבה > לרנקה (20/6).
חברת התעופה TUS מוציאה טיסות מעקבה ללרנקה, שתי טיסות ביום, במתכונת מיוחדת לאור המצב.
המחיר ממש שפוי (בטח ביחס לארץ), ועם תוספת אפשר לרכוש חבילה של הסעה מת""א ישר לטרמינל בעקבה.
להלן עיקרי הדברים, בטוח שזה יעזור ללא מעט אנשים:
רכישת כרטיס:
https://www.tusairways.com/
לרכוש ישר דרך אתר החברה. הם מפרסמים הטיסות הבאות כיומיים עד ארבעה לפני.
ישנם שתי טיסות (סביבות 14:00, 17:00). אני לקחתי את 17:00. הטיסות של 14:00 שמתי לב שהם בוטלו כי לא היו מספיק אנשים, והם אוחדו עם הטיסה של 17:00. אבל יש לי ההרגשה שיותר אנשים יגלו את הדרך החוצה והם התמלאו.
550 יורו (ואם תמתינו לערב לפני, כמוני, אז 450 יורו)
תוספת מזוודה 40 יורו
בחירת כיסא 20 יורו (אין טעם, תבינו אח''כ)
חבילת ההסעה 173 יורו
[שמתי לב שמאז שאני טסתי הם שינו הזמני טיסות וכעת שתי הטיסות בשעה 18:00 לערך. טוב מאד וחכם! והם גם **הוזילו** את מחיר הטיסה ל 444 יורו]
און-ליין צ'ק אין:
למרות שכתוב במייל, ויהיה לינק, זה לא התאפשר לכם. אין מה לדאוג. לא ניתן לעשות ותקבלו הכרטיס עלייה למטוס בדלפק בטרמינל.
אגרת מעבר ישראלית:
אתם צריכים לרכוש  את האגרת מעבר גבול של הצד הישראלי 117 ש''ח (זה לא כלול בחבילת ההסעה)
תקבלו QR code.במייל.
https://borderpay.metropolinet.co.il/
אפשר גם לרכוש בנקודת המעבר גבול בצד הישראלי, דרך דלפק ייעודי או המכונה האוטומטית, וזה לוקח פחות מדקה.
בלי זה, לא יתנו לכם לצאת מהארץ.
אישרור:
אתם תקבלו אימייל אישור על הטיסה, כמו בכל טיסה שרכשתם בחיים.
סיכוי טוב שלא יגיע לכם הסמס או הווצאפ על הפרטים של האיסוף מת""א. אל תדאגו, הכל עדיין מתקיים כרגיל.
איסוף מת""א:
מי שרכש את חבילת ההסעה - להיות בבוקר 8:20 מתחנת הרכבת סבידור באיזור האוטובוסים של חנה וסע.
שני אוטובוסים יחכו לכם. מספיק מקום. והנהגים ממש אחלה.
סיכוי טוב שההסעה תצא באיחור קל, בגלל שיש מאחרים. אז תגיעו לפני ואל תאחרו!
נסיעה לעקבה:
תרגישו כמו טיול שנתי, אז באמת תהנו.
שתי עצירות בדרך, של 15 דקות.
האוטובוס יוריד אתכם בצד הישראלי של מעבר הגבול, ואז חוצים ברגל לצד השני.
3 אוטובוסים יחכו לכם בצד הירדני. הכל מסודר ומאורגן טוב.
הגעה עצמית:
אני לקחתי את חבילת ההסעה. אבל תרגישו חופשי להגיע עצמאית. לא מסובך בכלל.
מזכיר לכם שעקבה זה מרחק כפכף מאילת, ונמל התעופה הוא כמה דקות נסיעה מהגבול.
מעבר הגבול ישראל-ירדן:
עובר חלק, אין בעיות ואין סיבה שיהיו כאלה.
לא לשכוח שיהיה לכם האגרה הישראלית (QR code) בשביל לצאת מהצד הישראלי.
בצד הירדני סביר שתעמדו במסדרון קצת זמן בתור של הדרכונים, אז סבלנות. אין מה למהר, האוטובוסים לא יצאו בלעדיכם.
דרכון - גם אם יש לכם דרכון נוסף זר, הם יבקשו את הדרכון הישראלי בכניסה לירדן (וגם ביציאה מירדן).
ההסעה בצד הירדני בין המעבר גבול לנמל:
נסיעה קצרה, בערך 7 דקות.
האוטובוסים יוצאים ונוסעים ביחד,  אז סביר שתחכו עד שאחרון הנוסעים יגיע, וגם אישור כי יש לכם ליווי 🙂
נמל התעופה בעקבה:
נמל קטן, מזכיר את הנמל באילת בשנות ה 80.
מאד בסיסי ופשוט, הכל זוחל, אבל זז. תכלס, זה רק אתם והעובדים, ואולי כמה נוסעים לטיסה אחרת לעמאן.
יש מקום לקנות שתייה, כמה ממתקים אבל אל תצפו לשבת לאכול במסעדה.
קריטי - הטיסות האלה מוגדרות כחירום, לכן הם לא בלו""ז רגיל ונדרשים אישורים. אז סביר מאד שתמריאו באיחור! לי היה איחור של שעה וחצי.
הערה אישית על הנ""ל - אין מה להתעצבן, בטח לא על הצוות בשדה, ואין מה לשאול יותר מידי. כשתטוסו, תטוסו. ואל, אל, אל תעמדו בתור ותדחפו. זה רק אתם בשדה, עומדים בתור להיכנס לאוטובוס מעופף. כולכם תמריאו ותנחתו באותו הזמן.
הטיסה:
זמן 1:15. די זריז.
אין הגשת אוכל, שתיה וכו'.
קריטי - אין הקצאת מושבים (זוכרים מקודם אמרתי לא כדאי לרכוש), אז פשוט מתיישבים כמו באוטובוס.
הערה אישית על הנ""ל - אל תהיו מהישראלים הח*** ותריבו על מקומות.
כדאי לדעת:
- אין מה לדאוג! ברצינות! הירדנים מותק ואם כבר, הם שומרים עליכם. מאות אם לא אלפים כבר עברו בימים האחרונים. חוץ מזה, כרגע זה המקום הכי בטוח בישראל 🙂
- אם אתם צריכים להגיע מהמרכז או מהצפון, צפוי לכם יום מאד ארוך ומתיש. אז כדאי לחשוב על לצמצם מרחקים (לילה באילת או בערבה).
- תתארגנו על אוכל, שתייה אם אתם על קוצים. מזכיר שיש שתי הפסקות בדרך, במידה ואתם לוקחים ההסעה.
- תיזהרו אם אתם מתכננים קונקשיין באותו הערב, לא הייתי ממליץ לסגור קונקשיין צמוד מידי לשעת הנחיתה בלרנקה. היות ובמידה ויהיה איחור אתם סתם תלחצו או אף תפספסו.
- סבלנות! תקחו איתכם הרבה סבלנות! אין מה לדחוף, אין מה למהר, זה כולכם ביחד באותה הסירה (או האוטובוס המעופף), הכל בטוח, עובד ואתם תגיעו בשלום ובביטחה.",,,,,,,,,,,,,,,,,,
276,"""תקועים בחו""""ל""",כניסה/יציאה מישראל,,אלעל,https://elal.queue-it.net/?c=elal&e=recoveryflightsheb&cid=he-IL&l=Refind%20Theme,24/06/2025,צפי שיבוץ לטיסת חילוץ לישראל - בודקים בלינק הזה,,,,,,,,,,,,,,,,,,
277,,כניסה/יציאה מישראל,עזרה הדדית,"חו""ל זה כאן ",https://www.facebook.com/photo/?fbid=10163143733383680&set=gm.23910909971893465&idorvanity=528363977241394&__cft__[0]=AZVcBECTSuL7Fw4zQUWqM36H_Xuuj22O3FKGhhcjcc6oxQCgPS_FdmICdm0l8imMgVbA8qtqTuwZWkpHPjH7qiPfEupPm6RMEl-6CWY4aeGm5WONKPYp4QPo8ZR3oZyFMBg-DSmRRAO1X0_yBoek0S-0OKN7Bf01eJ8I2eeBRk4OL2tbod4Vs12PUTLKE9digyuRjNCsAg-AX6uvPwzyxmFhirbET2oDPIMhHDJqTA_R5A&__tn__=EH-R,24/06/2025,"אז לאיפה יש עכשיו טיסות? 
ארקיע- פריז, וינה, בטומי, טבילסי, ברצלונה, אתונה, לרנקה, רומא ודובאי.
אלעל: לרנקה, אתונה, רומא, פריז, לונדון ניו יורק, לוס אנג'לס ובנגקוק.
ישראייר: לרנקה, אתונה, באטומי, טבילסי, רנה, בודפשט, טיווטט (מונטנגרו), טיראנה (אלבניה), ורונה ,רומא.אייר חיפה נחיתה בחיפה- לרנקה. מדובר על טיסות חיללוץ עד ל30.6 או עד לפרסום חדש",,,,,,,,,,,,,,,,,,
278,"עצמאים/ות, אנשים פרטיים, נפגע בית 🏠, נפגע רכב 🚗, נפגע עסק 💼, ""תקועים בחו""""ל""",בנקים,"קבלת קהל, מוקד חירום",דיסקונט,https://www.discountbank.co.il/private/financial-aid-amkelavie/emergency_branches/,24/06/2025,"לקוחות יקרים,
בעקבות המצב הביטחוני והנחיות פיקוד העורף, חלים שינויים במתווה ובשעות פעילות הבנק.
אתר ואפליקציית דיסקונט ממשיכים להיות זמינים עבורכם 24/7, לקבלת מידע ולביצוע פעולות בנקאיות, כולל שירות התכתבות עם בנקאי https://www.discountbank.co.il/private/communication-channels/all-info/chat-with-banker/
כמו כן, השירותים בכספומטים ובמשובים פועלים באופן מלא.
מוקדי השירות שלנו זמינים בטלפון 6111* ובהתכתבות עם בנקאי באפליקציה בין השעות 17:00 - 8:00. 
בנוסף, הפעלנו מוקד שירות ייעודי בטלפון 076-8057000 עבור לקוחות שביתם או רכושם נפגע, או ללקוחותינו השוהים בימים אלו בחו""ל.
לשעות קבלת הקהל ופעילות הסניפים לחץ כאן https://www.discountbank.co.il/media/yrhfk513/226-branchs-_nagish.pdf
לפני שאתם חותמים על משהו- תראו את כל האותיות הקטנות:הבהרות נוספות
1.המתווה שגובש מציג את תנאי המינימום וכל בנק רשאי להרחיבו לטובת לקוחותיו ולבקשתם.
2.יובהר כי המתווה הוא בנוסף לקבוע בסעיף 9 ח 2 לחוק הבנקאות )שירות ללקוח( התשמ""א - 1981 ואינו מחליף אותו.
3.דחיית תשלומים מצריכה פניה מצד לקוח לבנק והגשת בקשת באופן שנקבע על ידי הבנק.
4. האמור לא חל על לווה שנמצא בהליך משפטי. לגבי לווה שהיה בפיגור במועד פרסום המתווה תתאפשר דחייה עד לתקופה שלא עולה
על 180 יום מיום תחילת הפיגור.
5.אופן פריסת החזרי התשלומים שנדחו – בדומה למתווה ""חרבות ברזל"".
6.משכנתאות- בהתייחס לדירה ראשונה ומשפרי דיור בלבד.
7. לעניין תאגידים קטנים, בהתאם למאפיינים שיפורסמו על ידי הבנק.
8.פטור מחיוב בריבית על המינוס- מתייחס ליתרת חובה שהינה חלק מהמסגרת המאושרת על ידי הבנק.
9. אשראי עסקי עם מחזור פעילות עד 25 מיליון ש""ח, לא כולל הלוואות בשת""פ מסחרי עם צד שלישי. לגבי אשראי עסקי שיתרת תקופתו
לפירעון עולה על 3 שנים, ניתן לבצע פריסת תשלומים באופן הקבוע ביחס למשכנתאות.
10.יועץ מס מייצג- כהגדרתו בחוק הסדרת העיסוק בייצוג על ידי יועצי מס, תשס""ה- 2005 .",,,,,,,,,,,,,,,,,,
279,,בנקים,זכויות,דיסקונט,https://www.discountbank.co.il/private/financial-aid-amkelavie/emergency_branches/,24/06/2025,"על רקע השלכות מבצע ""עם כלביא"" על המשק הישראלי והשבתה של אזורים נרחבים ברחבי הארץ, בהתאם להוראות פיקוד העורף, בנק ישראל גיבש מתווה סיוע לאוכלוסיות שנפגעו באופן ישיר מהמצב. בין קבוצות הלקוחות הזכאיות, בעלי עסקים קטנים וזעירים, משקי בית שנפצעו, או שביתם נפגע מירי טילים ונאלצו להתפנות וחיילי המילואים שנקראו לדגל. לתשומת לבך, המתווה יחל ב-1.7.25 ויהיה בתוקף עד ה-31.7.25
לקוחות הבנק יכולים להגיש בקשה להיכלל במתווה עד ל-31.7.25 .
עקרונות מתווה סיוע - מבצע ""עם כלביא""
1. עסקים זעירים וקטנים* שנפגעו בעקבות המלחמה (פיזית/תזרימית – בהתאם לקריטריונים המפורטים)
א. דחייה של חודשיים להלוואות בסכום מצטבר של עד 2 מיליון ש""ח לבית עסק, ללא חיוב בריבית ועמלות.
ב. בנוסף, עבור בתי עסק של חיילי מילואים - פטור לתקופה של חודשיים מחיוב ריבית על מינוס בעו""ש בחשבון העסקי (עד 30,000 ש""ח במינוס).
ג. בתי עסק שלא עומדים בקריטריונים שהוגדרו )""מעגל שני""( יוכלו לבצע דחיית הלוואות בסכום מצטבר של עד 2 מיליון ש""ח של בית העסק לתקופה של חודשיים ובריבית
 ההסכמית.
שימו לב: קבוצות הלקוחות הזכאיות (מעגל ראשון)
א. בעלי עסקים שבעקבות המלחמה נפגעו פיזית:
אישור מהרשות המקומית או גורם רשמי מוסמך אחר על פינוי מבית העסק.
ב. בתי עסק שאינם פעילים במהלך מלחמת ""עם כלביא""
אישור רו""ח/יועץ מס/תצהיר מאומת ע""י עורך דין מייצג, על אי-פעילות בית העסק במהלך חלק או כל ימי העסקים שבהם פועל בית העסק
כבשגרה במלחמת ""עם כלביא"" שהחלה ב- 13.6.2025 .
ג. בהתייחס ל""משרתי מילואים בעלי עסקים"" – אופן זיהוי חיילי המילואים יהיה לפי תקבול/זיכוי שיהיה בחשבון הלקוח בין התאריכים 1.5-1.6.25 ,
בעקבות שירות מילואים. ככל והלקוח שירת בשירות מילואים בתקופה האמורה ולא קיבל תקבול/זיכוי לחשבון, או שלבנק אין דרך לזהות שמדובר בחייל מילואים, עליו להציג אסמכתה לבנק אודות שירות המילואים שביצע לצורך קבלת ההטבה. במידה והלקוח גויס לראשונה, הזיהוי יהיה לפי התקבול/זיכוי שיתקבל ביולי 2025.
*אישור מהרשות המקומית או גורם רשמי מוסמך אחר המעיד על פינוי מהבית.
*אישור מגורם מוסך על אישפוז בשל פציעה שנגרמה מהמלחמה.                                                                                                                                                                                                                      לפני שאתם חותמים על משהו- תראו את כל האותיות הקטנות:הבהרות נוספות
1.המתווה שגובש מציג את תנאי המינימום וכל בנק רשאי להרחיבו לטובת לקוחותיו ולבקשתם.
2.יובהר כי המתווה הוא בנוסף לקבוע בסעיף 9 ח 2 לחוק הבנקאות )שירות ללקוח( התשמ""א - 1981 ואינו מחליף אותו.
3.דחיית תשלומים מצריכה פניה מצד לקוח לבנק והגשת בקשת באופן שנקבע על ידי הבנק.
4. האמור לא חל על לווה שנמצא בהליך משפטי. לגבי לווה שהיה בפיגור במועד פרסום המתווה תתאפשר דחייה עד לתקופה שלא עולה
על 180 יום מיום תחילת הפיגור.
5.אופן פריסת החזרי התשלומים שנדחו – בדומה למתווה ""חרבות ברזל"".
6.משכנתאות- בהתייחס לדירה ראשונה ומשפרי דיור בלבד.

",,,,,,,,,,,,,,,,,,
280,אנשים פרטיים,בנקים,זכויות,דיסקונט,https://www.discountbank.co.il/private/financial-aid-amkelavie/israel-bank-plan-amkelavie/,24/06/2025,"על רקע השלכות מבצע ""עם כלביא"" על המשק הישראלי והשבתה של אזורים נרחבים ברחבי הארץ, בהתאם להוראות פיקוד העורף, בנק ישראל גיבש מתווה סיוע לאוכלוסיות שנפגעו באופן ישיר מהמצב.
בין קבוצות הלקוחות הזכאיות, בעלי עסקים קטנים וזעירים, משקי בית שנפצעו, או שביתם נפגע מירי טילים ונאלצו להתפנות וחיילי המילואים שנקראו לדגל.
לתשמות לבך,
המתווה יחל ב-1.7.25 ויהיה בתוקף עד ה-31.7.25
לקוחות הבנק יכולים להגיש בקשה להיכלל במתווה עד ל-31.7.25  
2. משקי בית שבעקבות המלחמה ביתם נפגע והם מפונים או משקי בית שנפצעו בעקבות המלחמה
א. דחייה של תשלום משכנתאות ללא הגבלת סכום, לתקופה של שלושה חודשים, ללא חיוב בריבית ועמלות.
ב. דחייה של הלוואות צרכניות בסכום מצטבר של 100,000 ש""ח לתקופה של שלושה חודשים, ללא חיוב בריבית ועמלות.
*עם מחזור פעילות שנתי של עד 25 מיליון ש""ח.
*לעניין תאגידים קטנים, בהתאם למאפיינים שיפורסמו על ידי הבנק.",,,,,,,,,,,,,,,,,,
281,"""תקועים בחו""""ל"", עצמאים/ות, נפגע בית 🏠, נפגע עסק 💼, נפגע רכב 🚗",בנקים,זכויות,מרכנתיל ,https://www.mercantile.co.il/lpage/rising-lion-assistance/,24/06/2025,"הקלות נוספות בעקבות מלחמת ""עם כלביא""בימים מורכבים אלה, אנו מאמצים את מתווה ההקלות של בנק ישראל
** בנוסף גיבשנו שורת הקלות מותאמות לצרכי לקוחותינו **הפעלנו עבורכם מוקד שירות ייעודי ללקוחות שביתם או רכושם נפגע, או המעוכבים בחו""ל, במספר 076-8060740, בימים א-ה בשעות 8:00-17:00 וביום ו' בין השעות 08:00-13:00.
להגשת פניה> https://www.mercantile.co.il/lpage/rising-lion-assistance/#h2
לקבלת מידע נוסף והגשת בקשה:
•    בטופס צור קשר בתחתית העמוד
•    במוקד השירות – 3477*
•    בסניפים הפתוחים לקבלת קהל בהתאם להנחיות פיקוד העורף ועל פי הרשימה באתר הבנק
•    במוקד החירום שלנו ללקוחות שביתם או רכושם נפגע, או לשוהים בחו""ל במספר 076-8060740",,,,,,,,,,,,,,,,,,
282,"נפגע בית 🏠, נפגע רכב 🚗, נפגע עסק 💼, אנשים פרטיים",בנקים,זכויות,מרכנתיל ,https://www.mercantile.co.il/lpage/rising-lion-assistance/,24/06/2025,"מתווה ההקלות הייחודי ללקוחות מרכנתיל בעקבות מלחמת ""עם כלביא""
הלוואת בלון (ללא פירעון קרן במהלך התקופה) ללא ריבית וללא עמלה 
ללקוחות פרטיים שביתם נפגע באופן שאינו ראוי למגורים (החל מיום ה 13.6.25 בעקבות מלחמת ""עם כלביא"")’, עד לסך של 100 אלף שקלים, לתקופה של חצי שנה לכל היותר, ו/או עד לקבלת תקבולים ממס רכוש (המוקדם מבניהם). 
ההלוואה תינתן ללקוחות יחידים המנהלים חשבון פרטי וללקוחות יחידים המנהלים חשבון עסקי ובכפוף להצגת אישור מהנדס הרשות המקומית.
ההלוואה תינתן לבעל הנכס הרשום כדין.
ניתן להגיש בקשה לקבלת הלוואה עד ליום 17/7/2025.
הלוואה למשקי בית
עד 20 אלף שקלים החל מריבית של פריים + 1% עד 48 תשלומים, כולל אפשרות לגרייס על הקרן עד 3 חודשים ראשונים מתוך תקופת ההלוואה.",,,,,,,,,,,,,,,,,,
283,עצמאים/ות,בנקים,זכויות,מרכנתיל ,https://www.mercantile.co.il/lpage/rising-lion-assistance/,24/06/2025,"מתווה ההקלות הייחודי ללקוחות מרכנתיל בעקבות מלחמת ""עם כלביא""- הגדלת מסגרת אשראי זמנית לעסקים קטנים
בהיקף של 2,000 שקלים או עד 15% מגובה המסגרת הנוכחית (הגבוה מבניהם, ועד 20 אלף ₪ ), ללא חיוב ריבית או עמלות כלשהן, 
ההגדלה תבוצע באופן ייזום וממוכן מצד הבנק ללא צורך בפנייה מהלקוח.
ההטבה בתוקף למשך כחודש ימים ועד ליום 22.7.25.
לקוחות עסקים קטנים משמעותם תאגידים, ""עסק קטן"" ויחידים המנהלים חשבון עסקי, שחשבונם משויך לתעריפון יחיד/עסק קטן, והינם בעלי מסגרת אשראי מאושרת.                       
 הלוואות לעסקים קטנים הזקוקים לאשראי 
אחת מהחלופות הבאות:
הלוואת עם גישור על קרן ההלוואה בגובה של עד 150 אלף שקלים לתקופה של עד 6 חודשים בתנאי ריבית החל מפריים פלוס 1%, או הלוואה עד לסך של 100 א' ₪ בפירעון חודשי של עד 60 תשלומים שוטפים של קרן וריבית בתנאים אטרקטיביים החל מריבית בשיעור של פריים פלוס 1.5%.
לקבלת מידע נוסף והגשת בקשה:
•    בטופס צור קשר בתחתית העמוד
•    במוקד השירות – 3477*
•    בסניפים הפתוחים לקבלת קהל בהתאם להנחיות פיקוד העורף ועל פי הרשימה באתר הבנק
•    במוקד החירום שלנו ללקוחות שביתם או רכושם נפגע, או לשוהים בחו""ל במספר 076-8060740
",,,,,,,,,,,,,,,,,,
284,משרתי מילואים,בנקים ,זכויות,מרכנתיל ,https://www.mercantile.co.il/lpage/rising-lion-assistance/,24/06/2025,"הלוואות בתנאים מועדפים למשרתי המילואים
למשרתי המילואים שקיבלו תגמול מהצבא/משרד הביטחון בין  1.5 ל- 1.7 והם גם נוטלי משכנתאות חדשות במרכנתיל.
אתם זכאים לקבלת הלוואה עד 150 אלף ש""ח בריבית של פריים מינוס 3%, כפוף לחיתום.
זכאות להטבה זו אפשרית עד פעם אחת לכל משק בית.
זכאות להטבה זו מסתיימת ב 31.7.25.
לקבלת מידע נוסף והגשת בקשה:
•    בטופס צור קשר בתחתית העמוד
•    במוקד השירות – 3477*
•    בסניפים הפתוחים לקבלת קהל בהתאם להנחיות פיקוד העורף ועל פי הרשימה באתר הבנק
•    במוקד החירום שלנו ללקוחות שביתם או רכושם נפגע, או לשוהים בחו""ל במספר 076-8060740",,,,,,,,,,,,,,,,,,
285,"עצמאים/ות, אנשים פרטיים",קבלת קהל,,רשות המיסים,https://www.facebook.com/photo/?fbid=1178341100994184&set=a.318884123606557,24/06/2025,"בשל המצב הביטחוני, בימים ב'-ה', 24-26.6.2025, לא תתקיים קבלת קהל בכל משרדי רשות המסים. שימו לב יש ארכה של חודש להגשת הדו""ח השנתי
מענה מקוון יינתן דרך מערכת הפניות באתר רשות המסים. לא סגורים מה ההקלות? שמה לכם/ן פה 
https://www.facebook.com/photo.php?fbid=1171321598362801&set=pb.100064549156298.-2207520000&type=3",,,,,,,,,,,,,,,,,,
286,"מי שנפגע לו הבית/הרכב/ העסק מהטילים , נפגע בית 🏠",הגשת תביעה,דיור,רשות המיסים,https://www.facebook.com/photo.php?fbid=10233803449500360&set=p.10233803449500360&type=3,24/06/2025,"מי צריך להגיש את התביעה בגין נזקים במקרה של דירה מושכרת? תביעה בגין נזק ישיר למבנה תוגש על ידי הניזוק (בעל הנכס או מי שנושא בעלויות השיקום) ועל כן נזקי הממבנה ככלל יתבעו על ידי בעלי הדירה. במידה ויוסכם בין בעלי הדירה לשוכר שהשוכר ישא בעלויות השיקום, יגיש השוכר את התביעה ויצרף אליה ייפוי כח מבעלי הנכס והסכמה כי התביעה תוגש על ידי השוכר. בתביעת בעלי הדירה יכולה להיכלל גם תכולה ביתית שניזוקה במידה ויש בדירה תכולה שבבעלות בעל הנכס.
בגין נזק ישיר לתכולה ביתי של שוכר הנכס, יגיש השוכר תביעה נבפרד על ידי.
כלומר, במידה ויש בדירה תכולה מעורבת של השוכר ובעלי הנכס, יגיש כל אחד תביעה נפרדת בגין התכולה שבבעלותו.",,,,,,,,,,,,,,,,,,
287,אנשים עם מוגבלויות,זכויות,מפגשים בזום,בית איזי שפירא,https://www.facebook.com/share/15sw4Xx8TT/,24/06/2025,"גלו מה קופת החולים שלכם מציעה לכם! מפגש אינפורמטיבי בו תלמדו על השירותים הנגישים הזמינים: שירותי בריאות עד הבית, ציוד רפואי, מידע נגיש בזמן אמת, קווי תמיכה ייעודיים ועוד הרבה שירותים שכדאי לכם להכיר.  יום רביעי 25.6.25 | 15:00-16:30  זום נגיש וחינמי לכולם  חצי שעת שאלות ותשובות בסוף  הרשמה כאן",,,,,,,,,,,,,,,,,,
288,עצמאים/ות,זכויות,,רשות המיסים,https://www.gov.il/he/pages/press_23062025,24/06/2025,"
המתווה:
✔️המתווה שייושם לעסקים הוא מסלול הוצאות מזכות, שיושם גם בתחילת מלחמת חרבות ברזל. על פי המתווה, קרן הפיצויים מס רכוש תפצה עסקים בכל רחבי הארץ שמחזור הפעילות שלהם הוא 12 אלף שקלים עד 400 מיליון שקלים וקיימת ירידה במחזור של מעל ל-25% לדיווח חד חודשי או 12.5% לדיווח דו חודשי בחודשים מאי/או יוני 2025. 

✔️עסקים שמחזור העסקים שלהם הוא 12,000 שקלים - 300,000 שקלים בשנה: עסקים אלו יהיו זכאים למענק המשכיות עסקית קבוע בהתאם לרמת הפגיעה בעסק. 

✔️ עסקים שמחזור העסקים שלהם הוא 300,000 שקלים - 400 מיליון שקלים בשנה: עסקים אלו יהיו זכאים למענק המשכיות עסקית שיורכב מהחזר תשומות (החזר הוצאות) של בין 7–22 אחוז בהתאם לשיעור הפגיעה במחזור העסקים, וכן מהחזר של 75% מהוצאות השכר ביחס לגובה הפגיעה. 

✔️ הפיצויים לעסקים עם מחזור עסקאות של 300 אלף  שקלים– 100 מיליון שקלים - יהיו כפופים לתקרה של 600 אלף שקלים. לעסקים עם מחזור של 100 – 300 מיליון שקלים - תקרה זו תעלה בהדרגה עד לרמה של 1.2 מיליון שקלים. הפיצויים לעסקים עם מחזור עסקאות של 300 – 400 מיליון ש״ח יהיו כפופים לתקרה של 1.2 מיליון שקלים.
",,,,,,,,,,,,,,,,,,
